preventTargetGapPoints,pointsPayerId,userFlaggedDescription,itemPrice,originalMetaBriteQuantityPurchased,pointsNotAwardedReason,barcode,needsFetchReviewReason,originalMetaBriteDescription,userFlaggedBarcode,metabriteCampaignId,partnerItemId,userFlaggedQuantity,originalFinalPrice,pointsEarned,quantityPurchased,originalMetaBriteBarcode,priceAfterCoupon,userFlaggedNewItem,competitorRewardsGroup,receiptid,rewardsGroup,discountedItemPrice,originalMetaBriteItemPrice,itemNumber,targetPrice,needsFetchReview,description,finalPrice,deleted,userFlaggedPrice,competitiveProduct,originalReceiptItemText,brandCode,rewardsProductPartnerId
,559c2234e4b06aca36af13c6,,9.99,,,044700033302,,,,,7,,,50.0,1,,,,,5ff3710b0a7214ada10005a7,OSCAR MAYER CARVING BOARD,,,,800,,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,044700033302,,,,,8,,,50.0,1,,,,,5ff3710b0a7214ada10005a7,OSCAR MAYER CARVING BOARD,,,,800,,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,044700033302,,,,,9,,,50.0,1,,,,,5ff3710b0a7214ada10005a7,OSCAR MAYER CARVING BOARD,,,,800,,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,,,,,,559c2234e4b06aca36af13c6
,,,10,,,021000059232,,,,,1,,,,1,,,,,5ff36d780a7214ada1000593,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,,,,,,,10,,,True,,,5e7cf838f221c312e698a628
,559c2234e4b06aca36af13c6,,1,,,043000004944,,,,,1,,,5.0,1,,,,,5ff371410a7214ada10005ba,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,"MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ",1,,,,,,559c2234e4b06aca36af13c6
,,,1,,,759283400082,,,,,1,,,,1,,,,,5ff36c8b0a720f05230005a1,,,,,,,KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081,1,,,,,,5e825d64f221c312e698a62a
,,,5,,,025800000135,,,,,1,,,,1,,,,,5ff36c550a7214ada1000588,,,,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,,,,,,559c2234e4b06aca36af13c6
,,,5,,,025800000135,,,,,2,,,,1,,,,,5ff36c550a7214ada1000588,,,,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,,,,,,559c2234e4b06aca36af13c6
,,,5,,,025800000135,,,,,3,,,,1,,,,,5ff36c550a7214ada1000588,,,,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,,,,,,559c2234e4b06aca36af13c6
,,,5,,,025800000135,,,,,4,,,,1,,,,,5ff36c550a7214ada1000588,,,,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,,,,,,559c2234e4b06aca36af13c6
,,,5,,,025800000135,,,,,5,,,,1,,,,,5ff36c550a7214ada1000588,,,,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,1,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,2,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,3,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,4,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,5,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,6,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,7,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,8,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,043000043486,,,,,9,,,,1,,,,,5ff36acb0a720f052300058d,,,,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,029000024748,,,,,1,,,,1,,,,,5ff371450a7214ada10005bd,,,,,,,NATURE TREE Walnuts 8oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,029000024748,,,,,2,,,,1,,,,,5ff371450a7214ada10005bd,,,,,,,NATURE TREE Walnuts 8oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,029000024748,,,,,3,,,,1,,,,,5ff371450a7214ada10005bd,,,,,,,NATURE TREE Walnuts 8oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,029000024748,,,,,4,,,,1,,,,,5ff371450a7214ada10005bd,,,,,,,NATURE TREE Walnuts 8oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,029000024748,,,,,5,,,,1,,,,,5ff371450a7214ada10005bd,,,,,,,NATURE TREE Walnuts 8oz,9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,044700002810,,,,,1,,,25.0,1,,,,,5ff36d9d0a720f05230005aa,OSCAR MAYER HOT DOG - BEEF FRANKS,,,,800,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,044700002810,,,,,2,,,25.0,1,,,,,5ff36d9d0a720f05230005aa,OSCAR MAYER HOT DOG - BEEF FRANKS,,,,800,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,044700002810,,,,,3,,,25.0,1,,,,,5ff36d9d0a720f05230005aa,OSCAR MAYER HOT DOG - BEEF FRANKS,,,,800,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,044700002810,,,,,4,,,25.0,1,,,,,5ff36d9d0a720f05230005aa,OSCAR MAYER HOT DOG - BEEF FRANKS,,,,800,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,044700002810,,,,,5,,,25.0,1,,,,,5ff36d9d0a720f05230005aa,OSCAR MAYER HOT DOG - BEEF FRANKS,,,,800,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000079904,,,,,1,,,25.0,1,,,,,5ff36c590a7214ada1000589,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,,,,800,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000079904,,,,,2,,,25.0,1,,,,,5ff36c590a7214ada1000589,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,,,,800,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000079904,,,,,3,,,25.0,1,,,,,5ff36c590a7214ada1000589,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,,,,800,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000079904,,,,,4,,,25.0,1,,,,,5ff36c590a7214ada1000589,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,,,,800,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000079904,,,,,5,,,25.0,1,,,,,5ff36c590a7214ada1000589,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,,,,800,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,,,,,,559c2234e4b06aca36af13c6
,,,1.00,,,044000000745,,,,,1030,,,,1,,,,SARGENTO RICOTTA CHEESE,5ff29be20a7214ada1000571,SARGENTO RICOTTA CHEESE,1.00,,044000000745,,,-Cheddar,1.00,,,True,,KRAFT EASY CHEESE,5e7cf838f221c312e698a628
,,,28.57,,,,,,,,0,,,,1,,28.57,,,5ff3416f0a7214ada1000576,,28.57,,,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,
,,,4.55,,,046704085905,,,,,1,,,,1,,,,,5ff36c6d0a720f0523000597,,,,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,,,,,,559c2234e4b06aca36af13c6
,,,4.55,,,046704085905,,,,,2,,,,1,,,,,5ff36c6d0a720f0523000597,,,,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,,,,,,559c2234e4b06aca36af13c6
,,,4.55,,,046704085905,,,,,3,,,,1,,,,,5ff36c6d0a720f0523000597,,,,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,,,,,,559c2234e4b06aca36af13c6
,,,4.55,,,046704085905,,,,,4,,,,1,,,,,5ff36c6d0a720f0523000597,,,,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,,,,,,559c2234e4b06aca36af13c6
,,,1,,,021000057832,,,,,1,,,,1,,,,,5ff36a830a7214ada100057b,ANNIE'S HOMEGROWN MICROWAVABLE MAC & CHEESE,,,,,,,1,,,True,,,5332f5f3e4b03c9a25efd0ae
,,,10,,,021000002917,,,,,1,,,,1,,,,,5ff36c570a720f0523000593,SARGENTO STRING OR STICK CHEESE,,,,,,,10,,,True,,,5e7cf838f221c312e698a628
,559c2234e4b06aca36af13c6,,10,,,044700019917,,,,,1,,,50.0,1,,,,,5ff3713c0a7214ada10005b6,OSCAR MAYER BACON,,,,800,,OSCAR MAYER Lower Sodium Bacon 16 oz. Pack,10,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,0.99,,,043000035818,,,,,1,,,5.0,1,,,,,5ff371130a7214ada10005aa,GEVALIA KAFFE TASSIMO COFFEE DISCS,,,,800,,"TASSIMO French Vanilla T-Discs, 80ct",0.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,070085046583,,,,,1,,,,1,,,,,5ff370f00a7214ada10005a3,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,,,,,,,9.99,,,True,,,5332f5f3e4b03c9a25efd0ae
,,,9.99,,,070085046583,,,,,2,,,,1,,,,,5ff370f00a7214ada10005a3,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,,,,,,,9.99,,,True,,,5332f5f3e4b03c9a25efd0ae
,,,9.99,,,070085046583,,,,,3,,,,1,,,,,5ff370f00a7214ada10005a3,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,,,,,,,9.99,,,True,,,5332f5f3e4b03c9a25efd0ae
,,,9.99,,,070085046583,,,,,4,,,,1,,,,,5ff370f00a7214ada10005a3,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,,,,,,,9.99,,,True,,,5332f5f3e4b03c9a25efd0ae
,,,9.99,,,070085046583,,,,,5,,,,1,,,,,5ff370f00a7214ada10005a3,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,,,,,,,9.99,,,True,,,5332f5f3e4b03c9a25efd0ae
,559c2234e4b06aca36af13c6,,1,,,044700073377,,,,,1,,,5.0,1,,,,,5ff371240a7214ada10005b3,OSCAR MAYER HOT DOG - BEEF FRANKS,,,,800,,"OSCAR MAYER Jumbo Angus Beef Uncured Franks, 15.0 OZ",1,,,,,,559c2234e4b06aca36af13c6
,,,1,,,021000055920,,,,,1,,,,1,,,,,5ff36c8d0a7214ada1000591,SARGENTO RICOTTA CHEESE,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,0.99,,,021000051885,,,,,1,,,,1,,,,,5ff36ad40a7214ada1000585,SARGENTO STRING OR STICK CHEESE,,,,,,,0.99,,,True,,,5e7cf838f221c312e698a628
,,,9.99,,,071040063102,,,,,1,,,,1,,,,,5ff36dcb0a7214ada10005a0,SARGENTO STRING OR STICK CHEESE,,,,,,,9.99,,,True,,,5e7cf838f221c312e698a628
,,,28.57,,,,,,,,0,,,,1,,28.57,,,5ff3416d0a7214ada1000575,,28.57,,,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,
True,,,25.00,,,4011,,,4011,,1,4,,,4,,,True,,5ff4ce430a7214ada10005d8,,,,,,False,ITEM NOT FOUND,25.00,,25.00,,,,
True,,,27.00,,,4011,,,4011,,1,5,,,5,,,True,,5ff4ce400a7214ada10005d5,,,,,,False,ITEM NOT FOUND,27.00,,27.00,,,,
,,,22.97,,,,,,,,0,,,,1,,22.97,,,5ff4a4ca0a7214ada10005d0,,22.97,,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,
,,,11.99,,,,,,,,1,,,,1,,11.99,,,5ff4a4ca0a7214ada10005d0,,11.99,,,,,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,,,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,
,,,1,,,022174070214,,,,,1,,,,1,,,,,5ff473de0a720f05230005bd,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,,,,,,559c2234e4b06aca36af13c6
True,5332f5f6e4b03c9a25efd0b4,,1,,,079400066619,,,079400066619,,1,,,10.0,1,080878042197,,,,5ff4ce8c0a7214ada10005e6,SUAVE HAIR CARE,,,,800,False,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,,,True,,,5332f5f6e4b03c9a25efd0b4
True,,,29.00,,,4011,,,4011,,1,2,,,2,,,True,,5ff4ce3d0a7214ada10005d3,,,,,,False,ITEM NOT FOUND,29.00,,29.00,,,,
,559c2234e4b06aca36af13c6,,1,,,043000012871,,,,,1,,,5.0,1,,,,,5ff473b40a7214ada10005c5,CRYSTAL LIGHT ON THE GO POWDERED DRINK MIX,,,,800,,Crystal Light On-the-Go Raspberry Green Tea Drink Mix 10 ct Box,1,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,10,,,043000077467,,,,,1,,,50.0,1,,,,,5ff473f30a720f05230005c0,O THAT'S GOOD - SOUPS,,,,800,,O THAT'S GOOD Baked Potato Soup 16 OZ,10,,,,,,559c2234e4b06aca36af13c6
True,,,21.00,,,4011,,,4011,,1,2,,,2,,,True,,5ff4ce3a0a7214ada10005d2,,,,,,False,ITEM NOT FOUND,21.00,,21.00,,,,
,559c2234e4b06aca36af13c6,,5,,,043000008836,,,,,1,,,25.0,1,,,,,5ff473a90a7214ada10005c2,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000008836,,,,,2,,,25.0,1,,,,,5ff473a90a7214ada10005c2,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000008836,,,,,3,,,25.0,1,,,,,5ff473a90a7214ada10005c2,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000008836,,,,,4,,,25.0,1,,,,,5ff473a90a7214ada10005c2,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,5,,,043000008836,,,,,5,,,25.0,1,,,,,5ff473a90a7214ada10005c2,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,021000068364,,,,,1,,,50.0,1,,,,,5ff473b10a7214ada10005c4,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,,,,800,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,021000068364,,,,,2,,,50.0,1,,,,,5ff473b10a7214ada10005c4,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,,,,800,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,021000068364,,,,,3,,,50.0,1,,,,,5ff473b10a7214ada10005c4,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,,,,800,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,021000068364,,,,,4,,,50.0,1,,,,,5ff473b10a7214ada10005c4,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,,,,800,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,021000068364,,,,,5,,,50.0,1,,,,,5ff473b10a7214ada10005c4,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,,,,800,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,,,,,,559c2234e4b06aca36af13c6
,,,1,,,4011,,,,,1,,,,1,,,,,5ff4ce550a7214ada10005db,,,,,,,ITEM NOT FOUND,1,,,,,,
True,,,,,,1234,USER_FLAGGED,,1234,,2,,,,,,,True,,5ff4ce550a7214ada10005db,,,,,,True,,,,,,,,
True,,,29.00,,,4011,,,4011,,1,1,,,1,,,True,,5ff4ce430a720f05230005c9,,,,,,False,ITEM NOT FOUND,29.00,,29.00,,,,
,,,9.99,,,021000013869,,,,,1,,,,1,,,,,5ff473d40a7214ada10005c9,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,,,,,,9.99,,,True,,,5e7cf838f221c312e698a628
,,,1,,,075925306254,,,,,1,,,,1,,,,,5ff4ce690a7214ada10005e2,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
True,,,10.00,,,075925306254,USER_FLAGGED,,075925306254,,2,2,,,2,,,True,,5ff4ce690a7214ada10005e2,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,True,,10.00,,10.00,True,,,5e7cf838f221c312e698a628
True,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,1.00,,,034100573065,USER_FLAGGED,,034100573065,,3,1,,30.0,1,,,True,,5ff4ce690a7214ada10005e2,MILLER LITE 24 PACK,,,,,True,MILLER LITE 24 PACK 12OZ CAN,1.00,,1.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,1.00,,,034100573065,USER_FLAGGED,,034100573065,,4,1,,30.0,1,,,True,,5ff4ce690a7214ada10005e2,MILLER LITE 24 PACK,,,,,True,MILLER LITE 24 PACK 12OZ CAN,1.00,,1.00,,,,5332f709e4b03c9a25efd0f1
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,5,1,,,,,,True,,5ff4ce690a7214ada10005e2,,,,,,True,,,,1.00,,,,
,559c2234e4b06aca36af13c6,,9.99,,,044700030479,,,,,1,,,50.0,1,,,,,5ff473f60a7214ada10005ce,OSCAR MAYER LUNCH MEAT - DELI FRESH,,,,800,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,044700030479,,,,,2,,,50.0,1,,,,,5ff473f60a7214ada10005ce,OSCAR MAYER LUNCH MEAT - DELI FRESH,,,,800,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,044700030479,,,,,3,,,50.0,1,,,,,5ff473f60a7214ada10005ce,OSCAR MAYER LUNCH MEAT - DELI FRESH,,,,800,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,044700030479,,,,,4,,,50.0,1,,,,,5ff473f60a7214ada10005ce,OSCAR MAYER LUNCH MEAT - DELI FRESH,,,,800,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,559c2234e4b06aca36af13c6,,9.99,,,044700030479,,,,,5,,,50.0,1,,,,,5ff473f60a7214ada10005ce,OSCAR MAYER LUNCH MEAT - DELI FRESH,,,,800,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,9.99,,,041258081601,,,,,1,,,,1,,,,,5ff473cf0a7214ada10005c8,,,,,,,WYLER'S Instant Bouillon Powder - Chicken Flavor 2.00-oz,9.99,,,,,,559c2234e4b06aca36af13c6
,,,1,,,075925306254,,,,,1,,,,1,,,,,5fa5ad370a720f05ef000089,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,False,,1,,,True,,,5e7cf838f221c312e698a628
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,2,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,3,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,4,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,5,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,6,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,7,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,8,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,9,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,10,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,29.00,,,034100573065,,,034100573065,,11,1,,870.0,1,,,True,,5fa5ad370a720f05ef000089,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,29.00,,29.00,,,,5332f709e4b03c9a25efd0f1
,,,1,,,075925306254,,,,,1,,,,1,,,,,5ff4ce650a7214ada10005e1,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,2,1,,,,,,True,,5ff4ce650a7214ada10005e1,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,3,1,,,,,,True,,5ff4ce650a7214ada10005e1,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,4,1,,,,,,True,,5ff4ce650a7214ada10005e1,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,5,1,,,,,,True,,5ff4ce650a7214ada10005e1,,,,,,True,,,,29.00,,,,
